Rank,Year,Name,Frequency
27,2015,Brooklyn/Brooklynn,-1
28,2015,Kylee/Kyleigh/Kylie,-1
29,2015,Rachel/Rachael,-1
30,2015,Addison/Addysen,-1
31,2015,Hailee/Hailey/Haleigh/Hayleigh/Hayley/Hayley,-1
32,2015,Isabella/Izabella,-1
33,2015,Lexi/Lexie,-1
34,2015,Macey/Maci/Macie/Macy,-1
35,2015,Allie/Ally/Aly,-1
36,2015,Hana/Hannah,-1
37,2015,Isla,-1
38,2015,Layla/Lela,-1
39,2015,Maddison/Maddisyn/Madison/Madisyn,-1
40,2015,Quin/Quinn,-1
41,2015,Sofie/Sofia,-1
42,2015,Aria/Ariyah/Arya,-1
43,2015,Charlee/Charleigh/Charley/Charli/Charlie,-1
44,2015,Georgia/Jorja,-1
45,2015,Julia,-1
46,2015,Katie,-1
47,2015,Lila/Lilah/Lyla,-1
48,2015,Lucy,-1
49,2015,Paislee/Paisleigh/Paisley,-1
50,2015,Scarlet/Scarlett/Scarlotte,-1
51,2015,Alexis,-1
52,2015,Ellie,-1
53,2015,Evelyn,-1
54,2015,Kate,-1
55,2015,Lauren,-1
56,2015,Maria,-1
57,2015,Skylar/Skyler,-1
58,2015,Catherine/Katherine/Kathryn,-1
59,2015,Gracie,-1
60,2015,Nevaeh,-1
61,2015,Taylor,-1
62,2015,Adalyn/Addilyn/Adelyn/Adelynn,-1
63,2015,Aubree/Aubrey,-1
64,2015,Lydia,-1
65,2015,Penelope,-1
66,2015,Rebecca/Rebekah,-1
67,2015,Savannah,-1
68,2015,Cassidy/Kassidy,-1
69,2015,Eva,-1
70,2015,Harper,-1
71,2015,Mackenzie/Makenzie/Mckenzie,-1
72,2015,Madalyn/Madelyn,-1
73,2015,Maggie,-1
74,2015,Ryleigh/Rylie/Riley,-1
75,2015,Violet,-1
76,2015,Audrey,-1
77,2015,Bailee/Bailey/Baylee,-1
78,2015,Carlee/Carleigh/Carley/Carlie/Carly/Karlee,-1
79,2015,Clara,-1
80,2015,Natalie/Nathalie,-1
81,2015,Shelby,-1
82,2015,Stella ,-1
83,2015,Willow,-1
84,2015,Alaina/Alayna,-1
85,2015,Allison,-1
86,2015,Alysa/Alyssa,-1
87,2015,Ariana/Arianna,-1
88,2015,Brianna,-1
89,2015,Elizabeth,-1
90,2015,Isabelle,-1
91,2015,Ivie/Ivy,-1
92,2015,Jenna/Jena,-1
93,2015,Jordan/Jordyn,-1
94,2015,Kenzi/Kenzie,-1
95,2015,Lilian/Lillian,-1
96,2015,Autum/Autumn,-1
97,2015,Bria/Briea,-1
98,2015,Brielle,-1
99,2015,Delilah,-1
100,2015,Faith,-1
1,2016,Emma,-1
2,2016,Avary/Avery,-1
3,2016,Charlotte,-1
4,2016,Olivia,-1
5,2016,Addison/Addyson,-1
6,2016,Scarlett,-1
7,2016,Abbigail/Abigail/Abigale,-1
8,2016,Anna,-1
9,2016,Cali/Callie/Kali/Kallee/Kallie,-1
10,2016,Emilee/Emily,-1
11,2016,Amelia/Emelia/Emilia,-1
12,2016,Ava/Avah,-1
13,2016,Clare/Claire,-1
14,2016,Nora/Norah,-1
15,2016,Kate,-1
16,2016,Sofia/Sophia,-1
17,2016,Hana/Hanna/Hannah,-1
18,2016,Lily/Lilly,-1
19,2016,Isabella/Izabella,-1
20,2016,Sadie,-1
21,2016,Lea/Leah/Leia/Leiyah/Lia/Leya,-1
22,2016,Payton/Peyton,-1
23,2016,Sofie/Sophie,-1
24,2016,Charlee/Charleigh/Charley/Charlie,-1
25,2016,Lila/Lilah/Lyla/Lylah,-1
26,2016,Paige,-1
27,2016,Ella,-1
28,2016,Grace,-1
29,2016,Sara/Sarah,-1
30,2016,Willow,-1
31,2016,Brooklyn/Brooklynn,-1
32,2016,Hailey/Haley/Haleigh/Haylee/Hayley,-1
33,2016,Kaylee/Caylee,-1
34,2016,Lexi/Lexie,-1
35,2016,Macey/Maci/Macie/Macy,-1
36,2016,Madison,-1
37,2016,Aria/Ariah/Ariea,-1
38,2016,Chloe/Khloe,-1
39,2016,Georgia/Jorja,-1
40,2016,Katherine/Catherine/Kathryn,-1
41,2016,Mia/Mya,-1
42,2016,Evelyn/Evelynn,-1
43,2016,Lauren,-1
44,2016,Layla,-1
45,2016,Maggie,-1
46,2016,Riley/Rylee/Ryleigh,-1
47,2016,Zoe/Zoey,-1
48,2016,Alexis,-1
49,2016,Brielle,-1
50,2016,Carleigh/Carley/Carly/Karlee,-1
51,2016,Ellie,-1
52,2016,Gracee/Gracie,-1
53,2016,Isabel/Isabell/Isabelle,-1
54,2016,Julia,-1
55,2016,Mackenzie/Makenzie,-1
56,2016,Maria,-1
57,2016,Violet,-1
58,2016,Alexa,-1
59,2016,Ariana/Arianna,-1
60,2016,Harper,-1
61,2016,Katie,-1
62,2016,Lucy,-1
63,2016,Raya/Rayah/Rhea,-1
64,2016,Adalynn/Adaelyn/Adelyn/Adelynn/Adilyn,-1
65,2016,Alice,-1
66,2016,Aubree,-1
67,2016,Elizabeth/Elisabeth,-1
68,2016,Lacee/Lacey/Lacie/Lacy,-1
69,2016,Lillian,-1
70,2016,Lydia,-1
71,2016,Morgan,-1
72,2016,Nevaeh,-1
73,2016,Quinn,-1
74,2016,Skylar/Skyler,-1
75,2016,Brook/Brooke,-1
76,2016,Faith,-1
77,2016,Isla,-1
78,2016,Josie/Jozie,-1
79,2016,London/Londynn,-1
80,2016,Maddie,-1
81,2016,Paisley/Paizley,-1
82,2016,Taylor,-1
83,2016,Briana/Brianna,-1
84,2016,Bridget,-1
85,2016,Daisy,-1
86,2016,Everleigh/Everley/Everly,-1
87,2016,Fiohna/Fiona,-1
88,2016,Ivy,-1
89,2016,Kenzie,-1
90,2016,Kinley/Kinnley,-1
91,2016,Maisie/Maisy,-1
92,2016,Mallory,-1
93,2016,Rachael/Rachel,-1
94,2016,Ruby,-1
95,2016,Sage,-1
96,2016,Samantha,-1
97,2016,Savannah,-1
98,2016,Stella,-1
99,2016,Eva,-1
100,2016,Alyssa,-1
1,2017,Ava,-1
2,2017,Charlotte / Charlette,-1
3,2017,Olivia,-1
4,2017,Lilly / Lily / Lillei,-1
5,2017,Emma,-1
6,2017,Mia / Miya / Myah / Mya,-1
7,2017,Callie  / Cali / Calleigh / Kallie / Kali ,-1
8,2017,Amelia / Emilia,-1
9,2017,Emily,-1
10,2017,Avery / Averi,-1
11,2017,Abigail / Abegale,-1
12,2017,Adaline / Adalyn / Addilyn / Adaylnn / Adelyn / Adeline,-1
13,2017,Sarah / Sara,-1
14,2017,Claire / Klaire,-1
15,2017,Harper,-1
16,2017,Lucy,-1
17,2017,Sophia / Sofia,-1
18,2017,Chloe / Khloe,-1
19,2017,Ellie / Elli,-1
20,2017,Lauren,-1
21,2017,Madelyn / Madeleine / Madeline / Madilyn,-1
22,2017,Rachel / Rachael,-1
23,2017,Madison,-1
24,2017,Ella,-1
25,2017,Evelyn,-1
26,2017,Grace,-1
27,2017,Kate,-1
28,2017,Scarlett,-1
29,2017,Zoe / Zoey,-1
30,2017,Addison / Addyson,-1
31,2017,Anna,-1
32,2017,Arya / Aarjya / Aria / Ariah,-1
33,2017,Brooklyn / Brooklynn / Brook-Lynn,-1
34,2017,Gracie / Graycee,-1
35,2017,Leah / Leia / Leigha / Lia ,-1
36,2017,Nora / Norah,-1
37,2017,Riley / Rylee / Ryleigh,-1
38,2017,Sadie,-1
39,2017,Catherine / Katherine,-1
40,2017,Isabella,-1
41,2017,Isla / Iyla,-1
42,2017,Maci / Macie / Macy / Maecy,-1
43,2017,Molly,-1
44,2017,Quinn,-1
45,2017,Carlee / Carleigh / Carlie / Carly / Karley / Karlee / Karlie,-1
46,2017,Hailey / Haley / Haylee / Hayley,-1
47,2017,Hannah,-1
48,2017,Jade / Jayde,-1
49,2017,Layla / Laila,-1
50,2017,Katie / Kadie,-1
51,2017,Lyla / Lila / Lilah,-1
52,2017,Natalie,-1
53,2017,Paisley / Paislee,-1
54,2017,Sophie,-1
55,2017,Tessa,-1
56,2017,Alexa,-1
57,2017,Alexis / Alexsis,-1
58,2017,Casey / Kacey / Kasey / Kaycee,-1
59,2017,Clara,-1
60,2017,Jada / Jada / Jayda,-1
61,2017,Mila / Myla,-1
62,2017,Kaylee / Kayleigh,-1
63,2017,Eva,-1
64,2017,Georgia / Jorja,-1
65,2017,Jordyn / Jordan,-1
66,2017,Julia,-1
67,2017,Keira / Kiera / Kira / Kyra,-1
68,2017,Kinsley / Kinsleigh,-1
69,2017,Willow,-1
70,2017,Allie,-1
71,2017,Ariana / Arianna / Ariyana / Aryanna,-1
72,2017,Aubree,-1
73,2017,Audrey,-1
74,2017,Aurora,-1
75,2017,Autumn,-1
76,2017,Emery,-1
77,2017,Jenna / Jena,-1
78,2017,Lexi / Lexie,-1
79,2017,Lillian / Lilian,-1
80,2017,Lydia,-1
81,2017,Mackenzie,-1
82,2017,Nevaeh,-1
83,2017,Raya / Rayah / Raia,-1
84,2017,Rose,-1
85,2017,Allison,-1
86,2017,Alyssa,-1
87,2017,Blair / Blaire,-1
88,2017,Everly / Everleigh,-1
89,2017,Harley / Harlie,-1
90,2017,Isabelle,-1
91,2017,Jayla / Jaylah,-1
92,2017,Kennedy / Kenadi,-1
