Rank,Year,Name,Frequency
345,1944,ANNE-MARIE,1
345,1944,ANNTOINETTE,1
345,1944,ANTOINETTE,1
345,1944,ANTONIA,1
345,1944,ANYA,1
345,1944,ARMONIA,1
345,1944,ASTEROPE,1
345,1944,ASTRID,1
345,1944,ATHOLIE,1
345,1944,AURIEL,1
345,1944,AURIOL,1
345,1944,AVERIL,1
345,1944,AVERILL,1
345,1944,AVRIL,1
345,1944,BEATRICE,1
345,1944,BEATRIX,1
345,1944,BERENICE,1
345,1944,BERTILLA,1
345,1944,BEY,1
345,1944,BILLY,1
345,1944,BOBBY,1
345,1944,BONNEY,1
345,1944,BONNIE,1
345,1944,BONNY,1
345,1944,BRIAR,1
345,1944,CALIOPE,1
345,1944,CARLYN,1
345,1944,CARLYNE,1
345,1944,CARMELINA,1
345,1944,CARMEN,1
345,1944,CARROL,1
345,1944,CARYL,1
345,1944,CARYLL,1
345,1944,CATERINO,1
345,1944,CATHLEEN,1
345,1944,CAVELL,1
345,1944,CECILIA,1
345,1944,CERI,1
345,1944,CHLORIS,1
345,1944,CHREENA,1
345,1944,CHRISSIE,1
345,1944,CHRISTOBEL,1
345,1944,CLAIR,1
345,1944,CLARE,1
345,1944,CLARISS,1
345,1944,CLAUDENE,1
345,1944,CLAUDIA,1
345,1944,CLEMENTINA,1
345,1944,CLEMENTINE,1
345,1944,CLEON,1
345,1944,COLLENE,1
345,1944,COLYN,1
345,1944,CONNIE,1
345,1944,CORA,1
345,1944,CORALYN,1
345,1944,CORINDA,1
345,1944,CORINDE,1
345,1944,CORRINE,1
345,1944,CORYNNE,1
345,1944,CRISTINA,1
345,1944,CYNTHEA,1
345,1944,DALEST,1
345,1944,DANYSE,1
345,1944,DARIEN,1
345,1944,DAVID,1
345,1944,DEANNE,1
345,1944,DELPHINE,1
345,1944,DELYS,1
345,1944,DERNICE,1
345,1944,DESIREE,1
345,1944,DESPINA,1
345,1944,DIAN,1
345,1944,DOLORES,1
345,1944,DORA,1
345,1944,DORN,1
345,1944,DRUE,1
345,1944,DULCIE,1
345,1944,EILLEEN,1
345,1944,ELA,1
345,1944,ELDRENE,1
345,1944,ELISABETH-FRANCIS,1
345,1944,ELLA,1
345,1944,ELLENE,1
345,1944,ELLERSLIE,1
345,1944,ELOISE,1
345,1944,ELSPETH,1
345,1944,ELVINA,1
345,1944,ELWYN,1
345,1944,ELWYNNE,1
345,1944,EMILY,1
345,1944,ERYL,1
345,1944,ESME,1
345,1944,EVA,1
345,1944,EVANGELENE,1
345,1944,EVANGELINA,1
345,1944,EVELYNNE,1
345,1944,EVON,1
345,1944,FENELLA,1
345,1944,FLEUR,1
345,1944,FLORRIE,1
345,1944,FLOY,1
345,1944,FRANCE,1
345,1944,FRANCESCA,1
345,1944,FREADA,1
345,1944,GAE,1
345,1944,GAEL,1
345,1944,GAELENE,1
345,1944,GAENOR,1
345,1944,GALE,1
345,1944,GAYBREIL,1
345,1944,GAYLA,1
345,1944,GAYLE,1
345,1944,GEMMA,1
345,1944,GENA,1
345,1944,GERALDEANE,1
345,1944,GERTRUDE,1
345,1944,GILIAN,1
345,1944,GLENETH,1
345,1944,GLENIS,1
345,1944,GLENISS,1
345,1944,GLENNE,1
345,1944,GREER,1
345,1944,GWEN,1
345,1944,GWENITH,1
345,1944,GWENNETH,1
345,1944,GWENYTH,1
345,1944,GWLENYS,1
345,1944,GWYNETH,1
345,1944,GYWENDA,1
345,1944,HEATHERBELL,1
345,1944,HELEENA,1
345,1944,HELLEN,1
345,1944,HOPE,1
345,1944,HYRELL,1
345,1944,INA,1
345,1944,ISABEL,1
345,1944,ISABELL,1
345,1944,ISABELLE,1
345,1944,ISMAY,1
345,1944,ISOBEL,1
345,1944,JACQUALINE,1
345,1944,JANENNE,1
345,1944,JANETH,1
345,1944,JANETT,1
345,1944,JANFERIE,1
345,1944,JANIENNE,1
345,1944,JANISE,1
345,1944,JANITHA,1
345,1944,JANNE,1
345,1944,JANNETTE,1
345,1944,JANNINE,1
345,1944,JASMINE,1
345,1944,JAYNE,1
345,1944,JEANENNE,1
345,1944,JEANNE,1
345,1944,JENEANNE,1
345,1944,JENENE,1
345,1944,JENICE,1
345,1944,JENNIFA,1
345,1944,JENNINE,1
345,1944,JENNY,1
345,1944,JENNY-LEE,1
345,1944,JEREDENE,1
345,1944,JILLENE,1
345,1944,JOANNA,1
345,1944,JOANNE,1
345,1944,JOHANNE,1
345,1944,JUANNE,1
345,1944,JUDYTH,1
345,1944,JULE,1
345,1944,JULENE,1
345,1944,JULIANN,1
345,1944,JULIANNE,1
345,1944,JULIET,1
345,1944,JULLENE,1
345,1944,JUNESSE,1
345,1944,JUNETTE,1
345,1944,JUNICE,1
345,1944,KAAREN,1
345,1944,KAILEEN,1
345,1944,KARLENE,1
345,1944,KARMA,1
345,1944,KARREN,1
345,1944,KATHLEAN,1
345,1944,KATHLYN,1
345,1944,KATHRINE,1
345,1944,KATHRYNE,1
345,1944,KERIN,1
345,1944,KRISTIN,1
345,1944,LAMONA,1
345,1944,LANA,1
345,1944,LANCIA,1
345,1944,LAONIE,1
345,1944,LAURELIE,1
345,1944,LAURENE,1
345,1944,LAURICE,1
345,1944,LAVERA,1
345,1944,LAVINIA,1
345,1944,LEANETT,1
345,1944,LEDA,1
345,1944,LEON,1
345,1944,LEONNE,1
345,1944,LEVERNE,1
345,1944,LILLIAN,1
345,1944,LINA,1
345,1944,LINLEY,1
345,1944,LINNET,1
345,1944,LISBETH,1
345,1944,LOEEN,1
345,1944,LOREEN,1
345,1944,LORRETTA,1
345,1944,LOUIS,1
345,1944,LURLEEN,1
345,1944,LYN,1
345,1944,LYNDA,1
345,1944,LYNDALL,1
345,1944,LYNDLEY,1
345,1944,LYNN,1
345,1944,LYNNETT,1
345,1944,MABEL,1
345,1944,MADELEINE,1
345,1944,MADELINA,1
345,1944,MADELINE,1
345,1944,MAIDA,1
345,1944,MAISIE,1
345,1944,MANDE,1
345,1944,MANTATJARA,1
345,1944,MARAGRET,1
345,1944,MARALEEN,1
345,1944,MARCENE,1
345,1944,MAREA,1
345,1944,MAREE,1
345,1944,MARGARETTE,1
345,1944,MARGGRET,1
345,1944,MARGHERITA,1
345,1944,MARGO,1
345,1944,MARGRETTE,1
345,1944,MARGUERITA,1
345,1944,MARITA,1
345,1944,MARLEY,1
345,1944,MARRLYN,1
345,1944,MARSHA,1
345,1944,MARVAN,1
345,1944,MARY-ANN,1
345,1944,MARYLYNN,1
345,1944,MATILDA,1
345,1944,MATILDE,1
345,1944,MAY,1
345,1944,MAYLENE,1
345,1944,MELODIE,1
345,1944,MELVIS,1
345,1944,MERCY,1
345,1944,MERELYN,1
345,1944,MERIDEE,1
345,1944,MERIDY,1
345,1944,MERON,1
345,1944,MERRIEN,1
345,1944,MERRIWYNE,1
345,1944,MERRON,1
345,1944,MICHELLE,1
345,1944,MINA,1
345,1944,MOLLY,1
345,1944,MORAG,1
345,1944,MOYA,1
345,1944,MOYRA,1
345,1944,MYRAL,1
345,1944,MYRNA,1
345,1944,MYRTLE,1
345,1944,NADIA,1
345,1944,NANETTE,1
345,1944,NARDINA,1
345,1944,NATALEY,1
345,1944,NEADRA,1
345,1944,NERINE,1
345,1944,NESLA,1
345,1944,NETA,1
345,1944,NETTA,1
345,1944,NGAROMA,1
345,1944,NICOLETTE,1
345,1944,NITA,1
345,1944,NOALINE,1
345,1944,NOELEEN,1
345,1944,NOELENE,1
345,1944,NOELLA,1
345,1944,NOLLEEN,1
345,1944,NORENE,1
345,1944,NORIS,1
345,1944,OLIVIA,1
345,1944,OLWYN,1
345,1944,ORIEL,1
345,1944,PAMELIA,1
345,1944,PAMELLA,1
345,1944,PASQUA,1
345,1944,PATREA,1
345,1944,PATRISIA,1
345,1944,PAULEEN,1
345,1944,PETRINA,1
345,1944,PHILLIPPA,1
345,1944,RAELEN,1
345,1944,RAELYN,1
345,1944,RAYELENE,1
345,1944,RAYMOND,1
345,1944,REGINA,1
345,1944,RENATA,1
345,1944,RENE,1
345,1944,RENEE,1
345,1944,REYLIENE,1
345,1944,RHYL,1
345,1944,RILLA,1
345,1944,RINA,1
345,1944,ROMLA,1
345,1944,ROMLEA,1
345,1944,ROSA,1
345,1944,ROSABELLE,1
345,1944,ROSALINE,1
345,1944,ROSALYN,1
345,1944,ROSE-MARIE,1
345,1944,ROSEANNE,1
345,1944,ROSELENE,1
345,1944,ROSELIE,1
345,1944,ROSELYN,1
345,1944,ROSILYN,1
345,1944,ROSINE,1
345,1944,ROSINELLA,1
345,1944,ROSSLYNE,1
345,1944,ROXANE,1
345,1944,ROYCELYN,1
345,1944,ROYLINE,1
345,1944,ROYSLEA,1
345,1944,SANDA,1
345,1944,SANTA,1
345,1944,SARA,1
345,1944,SARAH,1
345,1944,SHANNA,1
345,1944,SHAREN,1
345,1944,SHARRON,1
345,1944,SHAUNA,1
345,1944,SHEFIA,1
345,1944,SHELBY,1
345,1944,SHELLEY,1
345,1944,SHELLIE,1
